Label,Line_0_1,Line_1_2,Line_2_3,Line_3_4,Line_0_5,Line_5_6,Line_6_7,Line_7_8,Line_0_9,Line_9_10,Line_10_11,Line_11_12,Line_0_13,Line_13_14,Line_14_15,Line_15_16,Line_0_17,Line_17_18,Line_18_19,Line_19_20
A,116.53,129.81,139.33,150.51,154.91,158.59,151.22,151.24,168.15,169.58,161.13,162.7,176.95,177.71,176.9,177.69,160.3,164.35,166.49,165.85
B,125.98,146.88,167.27,177.01,154.78,160.19,162.87,164.75,166.98,168.85,169.77,170.19,178.7,177.62,176.6,175.69,168.08,172.38,175.03,176.9
B,135.67,154.23,174.48,170.22,161.51,167.31,170.34,172.44,173.33,175.8,177.36,178.17,175.18,175.97,176.3,176.7,162.04,165.92,168.23,169.8
B,126.5,149.64,169.05,176.5,159.36,165.25,167.92,169.94,172.28,174.21,175.01,175.45,175.58,176.66,177.67,178.48,162.34,166.34,168.95,170.77
A,119.02,132.98,142.2,152.82,157.64,160.67,153.58,154.14,171.25,171.2,163.3,166.33,173.32,175.94,178.72,178.52,156.74,162.97,164.47,160.95
B,126.74,148.14,169.93,172.24,159.09,163.42,165.74,167.68,171.1,172.09,172.88,173.54,177.55,178.99,179.98,179.49,164.79,169.1,171.76,173.43
A,123.02,136.17,146.88,157.44,161.8,166.97,159.81,158.18,174.53,177.07,169.1,169.64,171.0,171.08,176.27,175.86,154.56,158.72,160.85,159.41
B,128.44,145.68,164.75,178.79,153.85,160.52,163.96,166.23,166.51,169.69,171.24,171.82,178.45,178.29,177.7,176.9,168.09,171.86,174.16,176.04
B,135.08,152.23,170.86,174.68,160.2,165.79,168.52,170.41,172.03,174.43,175.66,176.26,176.74,177.07,177.59,178.17,164.17,167.5,169.73,171.21
B,127.63,150.12,170.52,173.42,161.08,166.07,168.5,170.27,173.03,174.4,175.21,175.54,174.98,177.07,178.09,178.86,161.46,166.59,169.41,171.29
A,111.86,122.0,134.9,146.29,151.75,159.47,152.61,146.93,166.26,169.72,163.71,159.79,178.17,178.02,178.92,175.83,161.31,165.78,165.65,166.04
A,114.63,125.28,136.99,147.43,155.93,160.38,152.73,149.93,169.95,170.65,163.86,163.12,175.23,176.78,179.46,178.37,158.77,163.67,164.6,164.32
B,131.73,151.44,171.08,173.63,161.95,167.65,170.59,172.7,173.79,175.98,177.49,178.27,175.15,175.87,176.07,176.38,162.46,166.23,168.21,169.5
A,118.53,132.23,141.8,151.21,156.65,159.28,152.27,152.17,169.89,169.64,161.55,164.44,175.08,178.38,175.98,179.2,158.13,165.55,168.14,164.45
A,108.08,125.53,136.49,148.27,152.15,159.47,152.9,148.26,165.62,170.01,163.58,160.94,179.61,178.13,178.46,176.07,161.64,165.2,164.35,163.92
A,118.05,132.59,141.92,151.74,156.88,159.27,152.51,153.31,170.4,169.86,162.4,165.68,174.43,177.34,177.48,179.92,157.94,164.12,166.33,163.63
B,125.56,146.79,166.63,178.25,159.62,164.2,166.5,168.25,171.4,172.49,173.35,173.93,177.55,179.53,179.78,179.39,164.84,169.62,172.09,173.61
A,109.66,127.67,140.57,150.63,152.65,157.92,152.37,148.11,165.99,168.68,162.94,160.64,179.2,179.36,177.91,176.61,161.26,166.83,166.91,166.23
A,119.11,133.41,143.93,154.82,158.89,164.5,157.26,155.2,171.97,174.61,166.35,165.99,173.25,173.22,178.46,178.92,156.01,160.27,161.46,160.02
A,121.07,134.32,144.25,153.99,158.44,161.96,155.1,154.52,171.61,172.07,164.33,166.59,173.57,175.48,178.72,179.64,157.05,162.97,165.83,163.58
A,111.97,126.8,140.95,151.47,152.14,158.29,152.85,148.57,164.74,168.83,163.17,158.87,178.5,179.71,177.82,174.48,165.07,168.49,167.93,168.07
A,107.09,121.93,134.15,145.94,148.03,153.36,146.71,144.43,160.36,163.18,156.57,155.99,174.19,174.75,171.14,170.41,169.55,173.19,173.71,172.68
B,132.77,152.92,172.03,173.97,161.26,166.89,169.55,171.5,173.16,175.38,176.44,177.08,175.47,176.13,176.75,177.2,162.59,166.0,168.21,169.66
A,106.84,122.01,135.88,146.86,147.9,153.64,147.36,143.4,160.9,164.51,157.94,154.92,175.16,176.05,172.96,171.29,167.73,172.17,172.15,171.12
A,107.57,122.12,133.27,144.38,147.89,154.09,147.04,143.59,160.91,164.39,156.89,155.08,175.25,176.37,172.59,170.93,167.74,171.22,171.3,171.18
B,131.17,150.12,169.31,175.61,160.98,165.44,167.77,169.62,172.54,173.81,174.76,175.35,176.51,178.09,178.99,179.62,163.84,168.35,170.98,172.61
B,128.67,148.77,168.96,175.41,160.9,166.28,168.98,170.95,172.73,174.73,175.83,176.43,176.13,176.9,177.28,177.65,163.6,167.15,169.21,170.54
B,133.29,153.69,173.63,171.6,161.26,167.75,171.09,173.44,174.18,177.06,178.3,178.89,173.47,174.2,174.96,175.66,159.25,163.71,166.49,168.52
A,108.23,123.25,136.55,146.94,149.11,154.41,147.6,143.49,162.48,165.3,158.52,156.81,177.42,177.34,174.09,174.13,164.41,170.26,170.28,168.06
A,111.54,127.79,137.34,148.24,153.64,160.0,153.39,150.15,166.26,169.91,163.29,162.33,180.0,178.85,177.22,175.92,163.14,167.06,167.43,166.67
B,126.13,145.01,163.81,177.11,161.61,166.14,168.58,170.54,173.57,174.67,175.41,175.89,175.47,176.94,177.8,178.41,162.76,167.08,169.5,171.16
A,115.28,128.39,138.29,148.62,153.73,156.34,149.51,149.46,166.49,166.41,158.33,160.67,179.02,178.31,172.66,175.11,162.11,168.9,171.79,168.78
A,106.73,122.48,136.42,145.84,146.26,152.91,146.93,142.64,158.91,163.68,156.74,152.94,172.83,175.31,171.57,168.79,170.38,173.68,174.1,174.16
B,130.15,149.76,169.19,176.73,159.05,165.06,168.27,170.53,171.45,173.72,175.31,176.12,177.15,178.18,178.35,178.55,164.0,168.37,170.44,171.82
A,103.29,123.94,139.32,149.18,149.78,156.98,151.4,146.43,163.0,168.01,161.64,156.49,176.69,179.96,177.65,174.2,165.97,168.66,167.29,167.68
B,129.57,150.13,169.4,175.83,161.88,165.87,167.87,169.46,172.89,174.07,174.6,174.78,176.64,177.77,178.87,179.66,164.83,168.16,170.47,172.07
B,136.53,155.26,174.67,169.7,162.96,169.26,172.53,174.88,174.98,177.85,179.42,179.69,173.57,173.52,173.67,173.89,160.47,163.57,165.69,167.1
B,135.89,154.99,174.15,171.46,166.23,170.59,173.06,175.04,178.0,178.98,179.61,179.93,170.82,172.65,173.72,174.44,158.01,162.94,165.66,167.5
A,113.54,125.18,137.03,149.0,151.31,156.06,149.78,147.55,164.07,165.85,159.71,159.67,178.35,177.54,174.15,174.05,165.08,170.42,171.17,169.69
B,124.82,146.54,166.88,178.2,157.96,163.32,166.15,168.2,169.74,171.63,172.85,173.54,179.06,179.92,179.45,178.99,166.57,170.35,172.45,173.88
A,113.16,129.0,140.17,150.2,153.61,158.07,151.29,150.47,166.56,168.23,159.91,161.47,179.05,179.61,174.24,175.64,161.79,166.98,169.26,166.66
A,114.01,125.54,138.94,150.57,150.96,157.27,151.35,147.75,163.86,167.69,161.79,158.75,178.01,179.88,177.01,174.07,165.52,168.18,168.09,168.88
B,136.59,155.26,174.36,171.35,160.72,167.21,170.6,172.92,173.23,176.28,177.68,178.4,174.73,174.66,175.09,175.53,160.99,164.4,166.61,168.15
B,128.58,145.69,164.05,177.99,155.11,161.25,164.47,166.69,167.38,170.1,171.77,172.66,178.94,178.45,178.32,178.08,167.45,171.58,173.84,175.3
B,128.02,147.21,164.94,177.27,160.74,165.03,167.45,169.29,172.22,173.42,174.41,175.03,176.99,178.73,179.29,179.7,164.11,168.82,171.0,172.45
B,124.83,144.58,163.07,176.12,156.07,162.22,165.51,167.72,168.71,171.58,173.24,173.99,179.76,179.7,179.68,179.92,166.25,169.81,171.84,173.4
A,121.52,134.19,143.7,154.13,159.37,160.79,153.84,154.71,172.14,170.72,162.89,166.51,173.42,177.47,176.85,179.52,156.99,164.73,167.91,164.16
A,107.15,123.02,136.57,146.77,149.27,155.48,148.19,145.59,161.91,165.94,156.97,155.84,175.83,178.25,171.82,170.24,166.91,169.48,171.47,171.15
A,115.5,128.99,138.08,148.67,154.01,161.27,154.75,151.11,166.66,171.11,164.46,162.85,179.48,177.78,178.21,176.54,163.18,165.65,166.36,166.53
B,131.29,150.4,170.64,173.6,161.55,165.06,167.0,168.67,172.9,173.28,173.77,174.17,176.37,178.34,179.56,179.71,164.06,168.53,171.29,173.01
A,114.07,128.33,138.46,149.07,152.92,157.91,151.25,149.91,166.25,168.17,160.14,160.98,178.71,179.29,175.12,175.49,161.13,166.31,167.85,165.89
B,134.82,152.35,172.02,173.48,160.81,166.78,170.09,172.44,173.13,175.46,176.94,177.73,175.08,176.1,176.43,176.66,161.27,165.89,168.26,169.88
B,131.8,148.75,168.53,175.88,154.59,161.35,165.03,167.52,166.83,170.29,172.11,173.05,178.54,178.97,178.51,177.93,167.92,170.84,173.38,175.43
A,117.85,132.07,141.04,151.06,156.45,159.06,151.97,152.6,170.02,169.78,161.67,164.92,174.8,177.01,176.89,178.97,158.08,163.61,166.13,164.01
B,132.77,151.95,172.17,171.42,159.8,165.4,168.3,170.38,171.76,174.09,175.33,175.95,176.74,177.41,177.95,178.55,164.15,167.86,170.02,171.56
A,113.2,123.28,135.78,146.76,154.59,160.44,153.03,148.58,169.23,170.09,163.74,162.45,175.1,177.5,179.28,178.53,157.94,164.29,164.6,163.84
B,125.67,142.65,163.49,179.14,149.31,157.81,161.96,164.43,161.82,166.99,169.25,170.22,173.87,175.2,175.24,174.83,172.22,174.81,177.14,179.15
B,131.21,153.09,172.1,174.1,159.69,165.69,168.6,170.64,172.55,174.64,175.56,175.99,175.66,176.79,177.83,178.59,162.38,166.49,169.18,171.13
A,116.76,129.12,139.5,150.42,152.86,157.34,150.97,149.83,166.3,167.35,160.42,162.05,178.5,179.92,174.77,175.69,161.77,167.54,170.0,168.12
A,106.72,121.93,135.34,146.25,148.43,154.0,146.46,144.9,161.79,164.6,155.48,156.21,176.8,176.91,170.31,170.42,165.7,170.82,172.75,170.15
A,110.41,123.99,138.2,149.2,149.4,156.77,151.32,146.72,162.92,167.74,161.96,157.52,177.62,179.9,177.6,173.86,164.93,167.78,166.99,167.75
A,121.04,133.21,142.33,151.74,157.06,159.0,152.42,153.13,170.18,169.24,161.5,165.2,174.94,178.48,175.83,179.51,158.42,165.96,169.25,165.53
B,132.08,152.09,171.46,173.24,163.17,167.96,170.14,171.75,174.88,176.15,177.01,177.45,174.05,175.48,176.22,176.81,161.47,165.68,168.14,169.73
B,124.68,144.22,163.64,178.78,160.56,166.1,169.04,171.14,172.13,174.7,175.91,176.52,177.19,177.18,177.66,178.12,164.76,167.52,169.28,170.42
B,131.06,150.28,169.76,176.18,157.61,163.46,166.49,168.68,170.01,172.33,173.65,174.26,178.45,178.92,179.48,179.99,165.44,169.15,171.26,172.74
A,115.95,131.0,142.07,153.02,156.98,162.68,154.98,153.73,170.02,173.44,164.7,165.11,175.12,174.09,179.33,179.49,158.04,161.23,162.02,161.11
A,115.21,125.8,137.89,148.94,154.6,162.11,155.87,149.97,169.13,172.87,167.66,162.6,175.45,174.59,176.71,179.18,159.07,162.68,161.02,160.93
A,109.21,123.87,137.23,146.61,146.93,153.31,148.5,144.23,159.19,163.17,157.76,154.25,172.9,174.33,171.49,168.73,170.54,174.3,174.7,174.98
B,138.13,155.65,175.6,168.53,160.22,167.16,170.48,172.55,172.63,176.03,177.69,178.49,175.41,175.22,175.45,175.81,161.52,164.64,166.99,168.67
B,128.19,149.71,169.35,176.28,161.92,166.27,168.45,170.08,173.63,174.6,175.11,175.33,175.43,177.15,178.06,178.75,163.26,167.45,169.83,171.44
A,107.84,123.88,138.86,149.85,149.49,157.01,150.86,145.9,162.98,168.27,161.69,156.76,177.69,179.12,178.23,174.05,164.71,167.06,165.82,166.64
B,135.11,155.51,174.34,172.03,164.81,169.54,171.85,173.48,176.66,178.04,178.76,178.95,172.47,173.74,174.68,175.51,160.12,164.2,166.68,168.41
B,125.26,147.04,167.24,176.46,158.8,163.94,166.46,168.37,171.11,172.76,173.54,173.99,177.17,178.5,179.55,179.71,163.75,168.12,170.73,172.57
B,128.23,150.39,170.09,175.41,160.99,166.14,168.88,170.96,173.08,174.8,175.77,176.27,175.31,176.45,177.3,178.01,162.19,165.99,168.59,170.5
B,126.46,145.79,163.95,176.83,155.94,162.53,165.68,167.76,168.88,171.74,173.34,174.02,179.27,179.42,179.35,179.51,165.8,169.35,171.17,172.53
A,114.44,127.73,138.12,148.93,152.31,157.64,150.5,148.84,165.48,168.15,160.23,160.62,179.65,179.01,175.19,174.41,162.97,166.64,168.61,167.98
B,125.32,145.51,165.71,177.55,156.41,162.63,165.51,167.39,168.79,171.59,172.92,173.38,179.46,179.95,179.58,178.88,166.48,170.21,172.4,174.09
A,102.45,119.55,134.51,145.59,145.93,153.64,147.57,142.7,159.3,165.06,158.88,153.31,173.57,177.09,175.17,170.5,170.11,170.9,169.08,170.24
B,134.85,153.64,173.06,171.79,161.7,167.46,170.4,172.45,173.71,176.01,177.11,177.69,174.63,175.15,175.82,176.46,161.18,164.89,167.24,168.9
B,134.59,153.42,172.66,172.49,160.48,166.22,169.31,171.56,172.49,174.96,176.21,176.97,175.74,176.09,176.73,177.23,162.06,165.64,167.97,169.57
B,135.97,154.22,174.88,168.85,159.76,165.48,168.44,170.48,171.82,174.23,175.58,176.19,176.67,177.35,178.04,178.77,163.88,167.74,170.07,171.71
A,113.47,126.16,136.72,147.97,154.06,158.87,151.32,149.56,167.27,169.17,161.0,161.45,177.86,178.45,176.47,176.12,160.89,165.25,166.55,165.52
B,127.55,149.79,169.33,177.01,161.7,165.16,167.05,168.7,173.03,173.39,173.7,173.97,176.34,178.42,179.67,179.46,164.52,168.87,171.28,172.99
B,130.46,144.94,163.77,177.74,152.45,161.38,165.56,168.07,164.59,170.09,172.44,173.44,175.89,178.09,178.26,177.91,170.61,172.3,174.14,175.85
B,131.45,151.27,170.19,175.52,161.19,166.75,169.47,171.5,173.53,175.47,176.39,176.97,174.58,175.69,176.34,176.8,161.24,165.3,167.9,169.69
B,134.31,152.18,170.69,175.5,160.04,165.29,168.23,170.42,171.79,173.88,175.28,176.1,176.98,177.6,178.02,178.43,163.82,167.81,170.04,171.69
A,111.07,126.52,139.21,148.66,150.29,155.7,149.81,146.58,162.91,166.02,159.62,158.4,177.1,177.84,174.4,173.82,165.67,170.48,171.6,170.95
A,106.19,115.44,128.46,140.51,145.89,154.6,148.37,141.19,160.85,165.29,159.93,154.38,176.33,176.81,174.26,171.06,166.6,171.59,171.06,171.17
B,126.75,148.03,168.03,176.73,155.77,161.87,164.68,166.65,168.52,170.78,171.92,172.52,179.63,179.77,179.16,178.62,166.3,170.02,172.47,174.12
B,130.69,153.24,173.23,172.57,163.91,168.87,171.32,173.14,175.96,177.32,178.12,178.48,172.77,174.17,174.87,175.47,160.43,164.48,166.8,168.39
A,114.17,127.55,137.88,149.26,153.11,157.82,150.41,149.18,166.61,168.96,161.05,161.71,178.48,178.33,176.36,175.66,161.78,166.22,167.74,166.69
B,132.96,151.3,171.9,172.16,157.03,163.38,166.43,168.39,169.49,172.24,173.61,174.08,178.8,178.82,179.16,179.79,165.62,168.67,170.96,172.68
A,116.61,130.54,141.51,152.55,156.02,161.29,154.55,152.32,169.36,172.02,164.94,164.86,175.82,175.49,179.73,179.75,158.1,162.91,163.47,162.24
A,113.18,125.21,135.63,147.48,149.65,157.08,150.64,146.58,162.73,166.87,160.59,157.92,177.7,178.84,175.73,173.29,165.52,169.0,168.67,168.37
B,135.93,154.41,173.25,172.3,163.3,168.94,171.72,173.7,175.32,177.54,178.81,179.43,173.4,173.99,174.51,175.07,160.68,164.22,166.52,168.03
B,125.7,146.53,165.86,178.63,158.66,164.55,167.71,170.08,170.75,173.47,174.95,175.86,178.32,178.19,178.55,178.91,166.01,169.08,170.9,172.13
A,108.05,125.98,141.05,151.19,151.51,158.8,152.37,146.96,164.95,170.16,163.3,157.71,179.35,177.56,179.88,175.63,163.15,165.25,163.68,164.47
B,130.0,150.28,171.54,170.73,161.34,165.79,168.07,169.97,173.02,173.82,174.54,175.07,175.68,177.53,178.47,179.0,162.65,167.33,170.09,171.73
B,125.5,146.49,167.15,176.95,156.9,162.53,165.53,167.77,169.74,171.4,172.54,173.17,178.01,179.68,179.56,178.97,164.13,169.11,171.69,173.42
B,123.7,145.43,165.38,179.43,156.91,162.61,165.51,167.63,169.08,171.29,172.58,173.26,179.67,179.92,179.54,179.04,167.23,170.6,172.54,173.93
A,107.31,120.68,133.21,145.14,146.26,151.68,145.71,143.61,158.99,162.02,156.31,155.43,173.31,174.02,171.14,169.88,170.09,174.04,174.48,174.0
B,126.71,146.72,167.03,176.43,157.44,163.41,166.19,168.18,169.44,172.14,173.52,174.26,179.12,179.38,179.63,179.99,166.22,169.36,171.19,172.44
B,133.71,152.29,171.71,173.94,160.68,166.41,169.1,171.04,172.8,175.24,176.37,176.98,175.59,176.1,176.61,177.03,162.65,166.21,168.46,170.06
A,111.57,125.78,139.82,150.73,151.82,158.35,153.42,149.33,165.24,169.27,163.86,159.98,179.82,178.17,179.87,176.24,163.68,166.15,165.03,165.98
B,128.66,147.63,166.3,179.79,156.05,161.18,163.72,165.55,167.92,169.67,170.72,171.2,178.88,177.65,176.87,176.2,168.57,172.73,175.1,176.74
A,111.95,128.16,139.8,150.47,153.37,159.39,152.65,151.27,166.32,170.15,161.73,161.39,179.27,177.65,176.53,175.17,162.52,165.45,166.69,165.89
B,131.9,150.37,169.87,174.71,159.78,164.58,166.97,168.83,171.58,172.94,173.9,174.44,177.41,178.77,179.55,179.91,164.85,169.05,171.51,172.99
B,126.78,147.57,168.01,176.57,155.82,160.89,163.5,165.51,168.05,169.61,170.47,170.87,179.47,178.43,177.46,176.64,167.81,171.84,174.36,176.12
A,109.31,123.5,137.03,148.63,149.82,155.47,149.57,146.98,162.74,166.77,160.37,157.76,176.64,179.04,176.75,174.69,166.48,169.21,167.87,167.86
A,107.1,121.76,135.75,146.57,147.31,153.83,148.48,144.26,160.62,164.86,159.24,155.2,175.24,177.27,174.71,171.15,167.37,170.96,170.62,171.44
A,108.45,120.5,131.8,143.07,145.58,152.67,146.79,141.34,158.57,162.34,156.76,152.8,172.8,173.96,170.9,167.7,170.88,174.66,175.52,176.18
A,107.3,126.44,140.74,150.43,152.56,159.2,152.94,149.57,164.58,169.41,162.6,160.17,177.99,179.28,177.81,175.31,165.83,167.35,166.25,166.14
B,136.43,154.63,173.79,171.43,163.58,169.0,171.83,173.89,175.35,177.45,178.82,179.54,173.47,174.36,174.76,175.19,160.78,164.61,166.71,168.08
A,113.3,123.54,135.2,146.08,151.25,160.43,154.32,147.93,166.38,171.47,166.2,160.32,177.63,176.28,177.92,178.24,160.59,164.2,161.86,161.68
A,112.81,127.73,140.26,150.71,153.33,158.86,152.08,150.55,166.26,169.7,161.49,161.08,179.18,177.79,176.74,175.29,162.3,165.42,166.41,165.36
A,109.22,126.12,141.48,151.4,152.22,159.45,152.76,147.12,165.51,170.64,163.24,157.74,179.7,177.27,179.3,175.75,162.63,165.7,164.7,164.37
B,128.43,147.54,167.81,175.76,158.34,163.78,166.55,168.56,170.33,172.64,173.96,174.5,178.4,178.79,179.18,179.79,165.75,168.96,170.98,172.63
B,130.08,149.23,169.98,173.55,157.74,163.0,165.84,167.96,169.82,171.39,172.6,173.29,178.71,179.8,179.31,178.92,165.78,170.15,172.53,173.97
B,131.16,150.04,170.62,173.05,158.91,164.29,167.01,169.05,171.14,173.12,174.18,174.74,177.15,177.99,178.73,179.46,164.51,168.38,170.79,172.54
B,125.4,144.61,164.56,179.88,155.6,161.31,164.28,166.4,167.97,170.31,171.58,172.08,179.53,179.03,178.51,177.76,167.74,171.26,173.34,175.04
A,109.91,122.89,134.26,145.13,148.43,153.73,146.39,144.36,161.49,164.14,156.22,156.12,176.18,176.25,171.0,170.47,166.51,171.73,173.0,171.27
B,131.06,150.64,169.82,176.4,160.6,165.65,168.25,170.12,172.43,174.15,175.28,175.83,176.61,177.79,178.5,179.02,163.99,168.29,170.58,172.03
B,128.96,149.46,170.3,173.63,157.85,163.78,166.84,168.94,170.06,172.51,173.88,174.43,178.28,179.0,179.43,179.98,165.14,169.02,171.22,172.78
B,133.21,150.97,171.78,171.43,157.0,163.55,166.81,168.88,169.46,172.53,173.93,174.4,178.76,178.66,179.16,179.89,165.74,168.85,171.05,172.72
A,109.01,125.6,138.07,148.55,150.83,155.92,149.06,148.02,163.81,166.37,158.01,158.6,178.47,178.82,172.83,172.35,164.27,168.87,170.65,169.27
B,125.69,143.13,162.65,176.11,149.46,157.93,162.12,164.59,162.1,167.14,169.43,170.4,174.6,175.66,175.8,175.35,171.17,174.08,176.55,178.74
A,113.8,126.94,136.43,147.5,152.84,155.84,148.79,148.79,166.48,166.46,158.43,160.84,178.43,178.94,173.27,175.32,161.36,167.93,170.37,167.63
A,113.6,126.1,138.22,149.62,151.93,156.04,149.82,148.59,164.71,166.02,159.61,160.38,179.17,178.38,174.54,174.66,163.86,169.15,170.33,169.25
B,123.0,145.13,165.19,179.83,157.77,162.95,165.52,167.38,169.32,171.47,172.52,173.03,179.78,179.73,179.24,178.72,167.82,170.96,172.7,173.87
B,129.19,148.28,168.87,174.66,159.69,163.93,166.19,168.0,171.13,172.23,172.99,173.45,177.95,179.18,179.92,179.3,165.72,169.67,172.07,173.59
B,122.94,143.23,162.9,177.79,160.58,166.08,168.99,171.09,172.33,174.82,176.09,176.76,177.07,177.02,177.4,177.84,164.99,167.75,169.46,170.68
B,133.5,151.65,171.26,174.27,160.83,165.96,168.61,170.58,172.98,174.67,175.68,176.23,175.72,176.69,177.41,177.97,163.06,166.93,169.44,171.13
A,110.95,123.96,134.53,145.16,149.08,155.28,148.17,144.71,162.06,165.05,157.8,156.54,176.57,176.89,172.43,170.93,167.04,170.85,172.42,172.14
B,130.46,148.4,168.25,176.62,159.27,163.62,166.0,167.8,170.42,171.56,172.38,172.86,178.92,179.61,178.66,178.04,166.71,170.65,172.96,174.3
B,131.38,152.83,171.76,173.97,166.01,169.83,171.65,173.22,177.38,177.86,178.17,178.46,171.95,173.99,175.14,175.85,160.07,164.44,166.99,168.61
A,112.76,126.59,136.5,146.91,151.63,153.73,146.8,147.54,164.37,163.67,155.66,159.57,178.84,175.7,169.68,173.24,164.42,171.56,174.87,171.16
B,127.43,147.74,167.95,175.9,156.32,162.34,165.32,167.37,168.24,170.79,172.12,172.67,179.75,179.25,178.85,178.21,167.23,170.91,173.15,174.83
B,135.75,154.13,172.88,172.99,160.51,165.72,168.57,170.73,172.45,174.24,175.42,176.16,176.3,177.14,177.67,178.14,163.57,167.54,169.82,171.39
A,109.93,122.6,134.44,146.7,147.62,156.97,150.47,145.2,160.83,168.48,162.29,157.04,175.26,179.04,177.62,171.28,168.24,167.3,166.46,169.54
A,118.5,132.08,142.88,154.15,157.88,163.47,155.84,154.19,170.65,173.99,165.44,165.31,174.61,173.77,178.89,179.42,157.65,161.31,162.71,162.17
A,105.52,120.5,133.13,142.92,143.53,150.04,144.64,140.6,156.16,160.5,154.37,151.89,169.86,171.85,168.28,166.92,173.43,176.69,177.81,177.47
B,125.3,148.27,167.05,179.29,160.8,165.96,168.43,170.29,173.36,174.72,175.45,175.88,174.96,176.31,177.3,178.02,161.75,166.09,168.73,170.49
A,95.16,120.99,136.84,147.01,147.14,155.53,149.72,145.29,160.05,166.45,160.07,156.2,174.27,178.48,176.83,173.26,168.78,169.06,166.22,166.71
B,127.78,150.3,170.21,174.34,161.87,166.06,168.34,170.12,173.43,174.54,175.17,175.46,175.52,177.13,178.07,178.79,163.12,167.3,169.71,171.53
A,110.07,124.06,138.01,148.93,148.55,156.35,151.2,146.39,161.75,167.03,161.58,157.24,176.22,178.97,176.52,173.3,166.48,169.53,168.89,168.94
B,130.4,148.0,167.72,177.21,155.08,161.09,163.96,165.85,167.4,170.15,171.5,172.02,179.04,178.89,178.51,178.0,167.85,170.87,173.09,174.73
B,132.01,150.0,169.18,176.95,157.68,163.39,166.48,168.67,169.66,171.92,173.29,173.92,178.96,179.69,179.71,179.04,165.61,169.56,171.97,173.59
B,130.17,150.44,169.94,174.6,161.59,166.92,169.7,171.78,173.45,175.27,176.55,177.27,175.42,176.26,176.59,176.86,162.57,166.54,168.77,170.18
B,128.01,149.88,169.06,176.72,160.09,165.63,168.25,170.19,172.65,174.5,175.42,175.94,175.58,176.57,177.43,178.14,162.55,166.42,168.9,170.55
B,132.67,152.82,172.88,171.44,163.6,168.73,171.31,173.28,175.6,177.34,178.38,178.92,172.96,174.02,174.6,175.13,160.13,164.15,166.41,167.96
A,107.29,124.2,138.91,148.22,147.73,154.9,149.03,144.59,160.4,165.82,158.95,155.32,174.15,177.54,173.8,170.8,169.17,171.38,171.22,171.08
B,130.44,149.9,169.59,174.66,160.74,166.68,169.86,172.09,172.57,175.17,176.69,177.53,176.26,176.52,176.51,176.66,163.43,166.81,168.65,169.85
A,108.36,122.91,134.35,145.79,148.44,154.95,148.06,145.47,161.42,165.24,158.11,156.94,175.97,177.05,172.61,171.21,167.14,170.8,171.74,171.03
B,133.39,152.38,171.27,174.89,159.41,165.53,168.73,171.03,172.09,174.48,175.99,176.81,175.7,176.81,177.2,177.51,162.12,166.53,168.9,170.54
